driverStandingsId,points,position,wins,raceId,driverId
13208,4,17,0,70,3
13207,7,14,0,70,17
13206,26,8,0,70,31
13205,56,6,1,70,18
13204,65,5,0,70,8
13203,121,2,7,70,30
13202,134,1,7,70,4
70795,0,13,0,71,39
70794,0,17,0,71,11
70793,0,12,0,71,35
70792,0,11,0,71,23
70791,0,16,0,71,18
70790,0,10,0,71,13
70789,0,9,0,71,15
70788,1,8,0,71,8
70787,2,7,0,71,32
70786,3,6,0,71,31
70785,4,5,0,71,17
70784,5,4,0,71,14
70783,6,3,0,71,4
70782,8,2,0,71,22
70781,10,1,1,71,21
70818,2,11,0,72,30
70817,0,18,0,72,40
70816,0,15,0,72,33
70815,0,14,0,72,39
70814,0,20,0,72,11
70813,0,16,0,72,35
70812,4,8,0,72,23
70811,0,19,0,72,18
70810,0,13,0,72,13
70809,8,3,0,72,15
70808,1,12,0,72,8
70807,3,10,0,72,32
70806,8,6,0,72,31
70805,4,9,0,72,17
70804,8,5,0,72,14
70803,16,1,1,72,4
70802,8,4,0,72,22
70801,10,2,1,72,21
70840,6,10,0,73,2
70839,2,14,0,73,30
70838,0,18,0,73,40
70837,0,15,0,73,33
70836,0,17,0,73,39
70835,0,21,0,73,11
70834,0,16,0,73,35
70833,9,4,0,73,23
70832,0,20,0,73,18
70831,2,13,0,73,13
70830,16,2,0,73,15
70829,7,8,0,73,8
70828,3,12,0,73,32
70827,8,7,0,73,31
70826,7,9,0,73,17
70825,9,5,0,73,14
70824,26,1,2,73,4
70823,8,6,0,73,22
70822,10,3,1,73,21
70864,0,24,0,74,19
70863,0,21,0,74,27
70862,9,5,0,74,2
70861,10,4,0,74,30
70860,0,20,0,74,40
70859,0,18,0,74,33
70858,0,19,0,74,39
70857,0,23,0,74,11
70856,5,13,0,74,35
70855,9,6,0,74,23
70854,0,22,0,74,18
70853,2,16,0,74,13
70852,20,2,0,74,15
70851,7,11,0,74,8
70850,3,15,0,74,32
70849,8,10,0,74,31
70848,9,8,0,74,17
70847,9,7,0,74,14
70891,1,17,0,75,24
70890,6,12,0,75,25
70889,4,14,0,75,37
70888,0,24,0,75,19
70887,0,21,0,75,27
70886,9,10,0,75,2
70885,10,7,0,75,30
70884,0,20,0,75,40
70883,0,18,0,75,33
70882,0,19,0,75,39
70881,0,23,0,75,11
70880,5,13,0,75,35
70879,14,5,0,75,23
70878,0,22,0,75,18
70877,2,16,0,75,13
70876,26,2,0,75,15
70875,17,3,1,75,8
70874,3,15,0,75,32
70873,10,8,0,75,31
70872,12,6,0,75,17
70871,10,9,0,75,14
70912,0,24,0,76,19
70911,0,21,0,76,27
70910,17,5,0,76,2
70909,12,9,0,76,30
70908,0,20,0,76,40
70907,0,18,0,76,33
70906,0,19,0,76,39
70905,0,23,0,76,11
70904,5,13,0,76,35
70903,17,6,0,76,23
70902,0,22,0,76,18
70901,2,16,0,76,13
70900,26,3,0,76,15
70899,27,2,2,76,8
70898,3,15,0,76,32
70897,14,8,0,76,31
70896,18,4,0,76,17
70895,10,10,0,76,14
70894,49,1,3,76,4
70893,9,11,0,76,22
70892,14,7,1,76,21
70938,6,12,0,77,25
70937,4,14,0,77,37
70936,0,24,0,77,19
70935,0,23,0,77,27
70934,25,4,0,77,2
70933,16,8,0,77,30
70932,0,21,0,77,40
70931,0,18,0,77,33
70930,0,20,0,77,39
70929,0,22,0,77,11
70928,5,13,0,77,35
70927,17,7,0,77,23
70926,0,19,0,77,18
70925,2,16,0,77,13
70924,27,3,0,77,15
70923,27,2,2,77,8
70922,3,15,0,77,32
70921,16,9,0,77,31
70920,18,5,0,77,17
70919,15,11,0,77,14
70918,59,1,4,77,4
70917,15,10,0,77,22
70916,17,6,1,77,21
70962,6,13,0,78,25
70961,4,15,0,78,37
70960,0,24,0,78,19
70959,0,21,0,78,27
70958,25,4,0,78,2
70957,24,5,0,78,30
70956,0,22,0,78,40
70955,0,18,0,78,33
70954,0,20,0,78,39
70953,0,23,0,78,11
70952,5,14,0,78,35
70951,20,8,0,78,23
70950,0,19,0,78,18
70949,7,12,0,78,13
70948,27,3,0,78,15
70947,37,2,3,78,8
70946,4,16,0,78,32
70945,16,11,0,78,31
70944,22,6,0,78,17
70943,17,10,0,78,14
70942,59,1,4,78,4
70941,21,7,0,78,22
70940,17,9,1,78,21
70986,6,14,0,79,25
70985,4,18,0,79,37
70984,0,25,0,79,19
70983,4,17,0,79,27
70982,25,6,0,79,2
70981,34,3,1,79,30
70980,3,20,0,79,40
70979,6,13,0,79,33
70978,5,16,0,79,39
70977,0,23,0,79,11
70976,5,15,0,79,35
70975,20,8,0,79,23
70974,0,22,0,79,18
70973,7,12,0,79,13
70972,27,5,0,79,15
70971,37,2,3,79,8
70970,4,19,0,79,32
70969,16,11,0,79,31
70968,22,7,0,79,17
70967,17,10,0,79,14
70966,59,1,4,79,4
70965,29,4,0,79,22
70964,17,9,1,79,21
71011,6,14,0,80,25
71010,4,19,0,80,37
71009,0,25,0,80,19
71008,4,18,0,80,27
71007,25,6,0,80,2
71006,40,3,1,80,30
71005,3,21,0,80,40
71004,6,13,0,80,33
71003,5,17,0,80,39
71002,0,23,0,80,11
71001,6,15,0,80,35
71000,22,8,0,80,23
70999,5,16,0,80,18
70998,7,12,0,80,13
70997,31,4,0,80,15
70996,45,2,3,80,8
70995,4,20,0,80,32
70994,16,11,0,80,31
70993,22,7,0,80,17
70992,17,10,0,80,14
70991,69,1,5,80,4
70990,29,5,0,80,22
70989,20,9,1,80,21
71036,6,15,0,81,25
71035,4,19,0,81,37
71034,0,25,0,81,19
71033,4,18,0,81,27
71032,25,8,0,81,2
71031,43,3,1,81,30
71030,3,21,0,81,40
71029,6,14,0,81,33
71028,5,17,0,81,39
71027,0,23,0,81,11
71026,6,16,0,81,35
71025,23,9,0,81,23
71024,9,12,0,81,18
71023,7,13,0,81,13
71022,31,5,0,81,15
71021,51,2,3,81,8
71020,4,20,0,81,32
71019,26,6,1,81,31
71018,22,10,0,81,17
71017,17,11,0,81,14
71016,77,1,5,81,4
71015,31,4,0,81,22
71014,25,7,1,81,21
71062,1,22,0,82,24
71061,6,15,0,82,25
71060,4,19,0,82,37
71059,0,26,0,82,19
71058,4,18,0,82,27
71057,25,9,0,82,2
71056,47,3,1,82,30
71055,3,21,0,82,40
71054,6,14,0,82,33
71053,5,17,0,82,39
71052,0,23,0,82,11
71051,6,16,0,82,35
71050,26,8,0,82,23
71049,15,12,0,82,18
71048,8,13,0,82,13
71047,31,6,0,82,15
71046,51,2,3,82,8
71045,4,20,0,82,32
71044,34,4,1,82,31
71043,22,10,0,82,17
71042,19,11,0,82,14
71041,87,1,6,82,4
71040,31,5,0,82,22
71039,30,7,1,82,21
71088,1,22,0,83,24
71087,6,15,0,83,25
71086,4,19,0,83,37
71085,0,26,0,83,19
71084,4,18,0,83,27
71083,28,9,0,83,2
71082,55,3,1,83,30
71081,3,21,0,83,40
71080,6,14,0,83,33
71079,5,17,0,83,39
71078,1,23,0,83,11
71077,6,16,0,83,35
71076,32,6,0,83,23
71075,19,11,0,83,18
71074,8,13,0,83,13
71073,36,4,0,83,15
71072,61,2,4,83,8
71071,4,20,0,83,32
71070,34,5,1,83,31
71069,24,10,0,83,17
71068,19,12,0,83,14
71067,87,1,6,83,4
71066,31,7,0,83,22
71065,30,8,1,83,21
71114,1,23,0,84,24
71113,6,15,0,84,25
71112,4,20,0,84,37
71111,0,26,0,84,19
71110,4,19,0,84,27
71109,28,9,0,84,2
71108,55,3,1,84,30
71107,3,21,0,84,40
71106,6,14,0,84,33
71105,5,17,0,84,39
71104,1,22,0,84,11
71103,6,16,0,84,35
71102,32,7,0,84,23
71101,23,11,0,84,18
71100,8,13,0,84,13
71099,39,5,0,84,15
71098,71,2,5,84,8
71097,5,18,0,84,32
71096,40,4,1,84,31
71095,24,10,0,84,17
71094,21,12,0,84,14
71093,95,1,6,84,4
71092,31,8,0,84,22
71091,35,6,1,84,21
71141,0,26,0,85,41
71140,1,24,0,85,24
71139,6,15,0,85,25
71138,4,20,0,85,37
71137,0,27,0,85,19
71136,4,19,0,85,27
71135,28,9,0,85,2
71134,55,3,1,85,30
71133,3,21,0,85,40
71132,6,14,0,85,33
71131,5,17,0,85,39
71130,1,23,0,85,11
71129,6,16,0,85,35
71128,35,7,0,85,23
71127,24,10,0,85,18
71126,8,13,0,85,13
71125,43,5,0,85,15
71124,76,2,5,85,8
71123,5,18,0,85,32
71122,50,4,2,85,31
71121,24,11,0,85,17
71120,21,12,0,85,14
71119,103,1,6,85,4
71118,31,8,0,85,22
71117,41,6,1,85,21
71168,0,26,0,86,41
71167,1,24,0,86,24
71166,6,16,0,86,25
71165,4,20,0,86,37
71164,0,27,0,86,19
71163,4,19,0,86,27
71162,28,11,0,86,2
71161,55,3,1,86,30
71160,3,21,0,86,40
71159,7,15,0,86,33
71158,5,17,0,86,39
71157,1,23,0,86,11
71156,9,13,0,86,35
71155,37,7,0,86,23
71154,30,9,0,86,18
71153,8,14,0,86,13
71152,43,5,0,86,15
71151,86,2,6,86,8
71150,5,18,0,86,32
71149,50,4,2,86,31
71148,29,10,0,86,17
71147,21,12,0,86,14
71146,111,1,6,86,4
71145,35,8,0,86,22
71144,41,6,1,86,21
71195,0,26,0,87,41
71194,1,24,0,87,24
71193,6,16,0,87,25
71192,4,20,0,87,37
71191,0,27,0,87,19
71190,4,19,0,87,27
71189,28,11,0,87,2
71188,60,4,1,87,30
71187,3,21,0,87,40
71186,7,15,0,87,33
71185,5,17,0,87,39
71184,1,23,0,87,11
71183,9,13,0,87,35
71182,38,8,0,87,23
71181,32,9,0,87,18
71180,8,14,0,87,13
71179,43,6,0,87,15
71178,94,2,6,87,8
71177,5,18,0,87,32
71176,60,3,3,87,31
71175,29,10,0,87,17
71174,21,12,0,87,14
71173,117,1,6,87,4
71172,38,7,0,87,22
71171,45,5,1,87,21
71222,0,26,0,88,41
71221,1,24,0,88,24
71220,6,16,0,88,25
71219,4,20,0,88,37
71218,0,27,0,88,19
71217,4,19,0,88,27
71216,28,11,0,88,2
71215,62,3,1,88,30
71214,3,21,0,88,40
71213,7,15,0,88,33
71212,5,17,0,88,39
71211,1,23,0,88,11
71210,9,13,0,88,35
71209,39,7,0,88,23
71208,36,9,0,88,18
71207,8,14,0,88,13
71206,43,6,0,88,15
71205,104,2,7,88,8
71204,5,18,0,88,32
71203,60,4,3,88,31
71202,34,10,0,88,17
71201,24,12,0,88,14
71200,123,1,6,88,4
71199,38,8,0,88,22
71198,53,5,1,88,21
71249,0,26,0,89,41
71248,1,24,0,89,24
71247,6,17,0,89,25
71246,4,20,0,89,37
71245,0,27,0,89,19
71244,4,19,0,89,27
71243,28,11,0,89,2
71242,62,3,1,89,30
71241,3,21,0,89,40
71240,7,16,0,89,33
71239,5,18,0,89,39
71238,1,23,0,89,11
71237,9,14,0,89,35
71236,45,6,0,89,23
71235,37,9,0,89,18
71234,11,13,0,89,13
71233,43,7,0,89,15
71232,112,2,7,89,8
71231,9,15,0,89,32
71230,60,4,3,89,31
71229,36,10,0,89,17
71228,24,12,0,89,14
71227,133,1,7,89,4
71226,38,8,0,89,22
71225,58,5,1,89,21
12435,0,14,0,90,45
12434,0,13,0,90,44
12433,0,12,0,90,43
12432,0,11,0,90,32
12431,0,10,0,90,21
12430,0,9,0,90,11
12429,1,8,0,90,14
12428,2,7,0,90,15
12427,3,6,0,90,18
12426,4,5,0,90,31
12425,5,4,0,90,23
12424,6,3,0,90,4
12423,8,2,0,90,22
12422,10,1,1,90,30
12452,0,17,0,91,47
12451,0,16,0,91,46
12450,1,9,0,91,13
12449,0,15,0,91,45
12448,0,14,0,91,44
12447,0,10,0,91,43
12446,0,13,0,91,32
12445,0,12,0,91,21
12444,0,11,0,91,11
12443,4,8,0,91,14
12442,6,6,0,91,15
12441,9,4,0,91,18
12440,12,3,0,91,31
12439,5,7,0,91,23
12438,8,5,0,91,4
12437,13,2,0,91,22
12436,20,1,2,91,30
12471,0,18,0,92,2
12470,1,11,0,92,17
12469,0,19,0,92,47
12468,0,17,0,92,46
12467,1,10,0,92,13
12466,0,16,0,92,45
12465,0,13,0,92,44
12464,0,12,0,92,43
12463,0,15,0,92,32
12462,0,14,0,92,21
12461,4,8,0,92,11
12460,4,9,0,92,14
12459,11,6,0,92,15
12458,15,3,0,92,18
12457,12,4,0,92,31
12456,7,7,0,92,23
12455,11,5,0,92,4
12454,21,2,0,92,22
12453,30,1,3,92,30
12491,1,12,0,93,8
12490,0,20,0,93,2
12489,1,11,0,93,17
12488,0,19,0,93,47
12487,0,18,0,93,46
12486,1,10,0,93,13
12485,0,17,0,93,45
12484,0,15,0,93,44
12483,0,14,0,93,43
12482,0,16,0,93,32
12481,0,13,0,93,21
12480,4,8,0,93,11
12479,4,9,0,93,14
12478,15,6,0,93,15
12477,23,3,0,93,18
12476,18,4,0,93,31
12475,9,7,0,93,23
12474,16,5,0,93,4
12473,24,2,0,93,22
12472,40,1,4,93,30
12511,1,12,0,94,8
12510,0,20,0,94,2
12509,1,13,0,94,17
12508,0,19,0,94,47
12507,0,18,0,94,46
12506,1,11,0,94,13
12505,0,17,0,94,45
12504,0,15,0,94,44
12503,0,14,0,94,43
12502,0,16,0,94,32
12501,2,10,0,94,21
12500,8,8,0,94,11
12499,4,9,0,94,14
12498,21,5,0,94,15
12497,24,3,0,94,18
12496,18,6,0,94,31
12495,12,7,0,94,23
12494,21,4,0,94,4
12493,32,2,0,94,22
12492,50,1,5,94,30
12531,1,15,0,95,8
12530,2,13,0,95,2
12529,1,16,0,95,17
12528,0,17,0,95,47
12527,0,20,0,95,46
12526,5,9,0,95,13
12525,0,19,0,95,45
12524,1,14,0,95,44
12523,3,11,0,95,43
12522,0,18,0,95,32
12521,2,12,0,95,21
12520,8,8,0,95,11
12519,4,10,0,95,14
12518,31,4,1,95,15
12517,32,3,0,95,18
12516,23,5,0,95,31
12515,12,7,0,95,23
12514,21,6,0,95,4
12513,38,2,0,95,22
12512,50,1,5,95,30
12551,1,16,0,96,8
12550,2,14,0,96,2
12549,3,13,0,96,17
12548,0,17,0,96,47
12547,0,20,0,96,46
12546,5,9,0,96,13
12545,0,19,0,96,45
12544,1,15,0,96,44
12543,3,12,0,96,43
12542,0,18,0,96,32
12541,5,10,0,96,21
12540,8,8,0,96,11
12539,4,11,0,96,14
12538,36,4,1,96,15
12537,38,3,0,96,18
12536,24,6,0,96,31
12535,12,7,0,96,23
12534,25,5,0,96,4
12533,46,2,0,96,22
12532,60,1,6,96,30
12572,2,16,0,97,10
12571,5,12,0,97,8
12570,3,14,0,97,2
12569,3,15,0,97,17
12568,0,19,0,97,47
12567,0,21,0,97,46
12566,5,11,0,97,13
12565,0,20,0,97,45
12564,1,17,0,97,44
12563,3,13,0,97,43
12562,0,18,0,97,32
12561,10,8,0,97,21
12560,8,9,0,97,11
12559,7,10,0,97,14
12558,36,4,1,97,15
12557,44,3,0,97,18
12556,24,6,0,97,31
12555,12,7,0,97,23
12554,25,5,0,97,4
12553,54,2,0,97,22
12552,70,1,7,97,30
12593,2,17,0,98,10
12592,8,11,0,98,8
12591,3,15,0,98,2
12590,3,16,0,98,17
12589,1,18,0,98,47
12588,0,21,0,98,46
12587,5,12,0,98,13
12586,0,20,0,98,45
12585,5,13,0,98,44
12584,3,14,0,98,43
12583,0,19,0,98,32
12582,10,9,0,98,21
12581,14,7,0,98,11
12580,9,10,0,98,14
12579,41,4,1,98,15
12578,44,3,0,98,18
12577,24,6,0,98,31
12576,12,8,0,98,23
12575,25,5,0,98,4
12574,62,2,0,98,22
12573,80,1,8,98,30
12615,0,20,0,99,48
12614,2,17,0,99,10
12613,10,11,0,99,8
12612,3,16,0,99,2
12611,3,15,0,99,17
12610,1,18,0,99,47
12609,0,22,0,99,46
12608,5,12,0,99,13
12607,0,21,0,99,45
12606,5,13,0,99,44
12605,3,14,0,99,43
12604,0,19,0,99,32
12603,10,10,0,99,21
12602,14,7,0,99,11
12601,12,9,0,99,14
12600,46,4,1,99,15
12599,48,3,0,99,18
12598,25,6,0,99,31
12597,12,8,0,99,23
12596,33,5,0,99,4
12595,68,2,0,99,22
12594,90,1,9,99,30
12637,0,20,0,100,48
12636,2,17,0,100,10
12635,18,7,0,100,8
12634,3,16,0,100,2
12633,4,14,0,100,17
12632,1,18,0,100,47
12631,0,22,0,100,46
12630,5,12,0,100,13
12629,0,21,0,100,45
12628,5,13,0,100,44
12627,3,15,0,100,43
12626,0,19,0,100,32
12625,13,10,0,100,21
12624,14,8,0,100,11
12623,14,9,0,100,14
12622,46,4,1,100,15
12621,53,3,0,100,18
12620,29,6,0,100,31
12619,12,11,0,100,23
12618,33,5,0,100,4
12617,74,2,0,100,22
12616,100,1,10,100,30
12660,2,18,0,101,42
12659,0,21,0,101,48
12658,2,17,0,101,10
12657,18,8,0,101,8
12656,3,16,0,101,2
12655,7,12,0,101,17
12654,1,19,0,101,47
12653,0,23,0,101,46
12652,5,13,0,101,13
12651,0,22,0,101,45
12650,5,14,0,101,44
12649,3,15,0,101,43
12648,0,20,0,101,32
12647,13,10,0,101,21
12646,15,9,0,101,11
12645,19,7,0,101,14
12644,46,4,1,101,15
12643,61,3,0,101,18
12642,33,6,0,101,31
12641,12,11,0,101,23
12640,39,5,0,101,4
12639,74,2,0,101,22
12638,110,1,11,101,30
12683,4,15,0,102,42
12682,0,21,0,102,48
12681,2,18,0,102,10
12680,18,8,0,102,8
12679,3,17,0,102,2
12678,7,12,0,102,17
12677,1,19,0,102,47
12676,0,23,0,102,46
12675,5,13,0,102,13
12674,0,22,0,102,45
12673,5,14,0,102,44
12672,3,16,0,102,43
12671,0,20,0,102,32
12670,14,10,0,102,21
12669,18,9,0,102,11
12668,19,7,0,102,14
12667,46,4,1,102,15
12666,65,3,0,102,18
12665,38,6,0,102,31
12664,12,11,0,102,23
12663,45,5,0,102,4
12662,82,2,0,102,22
12661,120,1,12,102,30
12707,0,22,0,103,41
12706,4,15,0,103,42
12705,0,21,0,103,48
12704,2,19,0,103,10
12703,28,7,1,103,8
12702,3,18,0,103,2
12701,7,13,0,103,17
12700,1,20,0,103,47
12699,0,24,0,103,46
12698,10,12,0,103,13
12697,0,23,0,103,45
12696,6,14,0,103,44
12695,3,17,0,103,43
12694,3,16,0,103,32
12693,18,10,0,103,21
12692,18,9,0,103,11
12691,21,8,0,103,14
12690,46,4,1,103,15
12689,65,3,0,103,18
12688,38,6,0,103,31
12687,12,11,0,103,23
12686,45,5,0,103,4
12685,88,2,0,103,22
12684,128,1,12,103,30
12731,0,21,0,104,41
12730,6,15,0,104,42
12729,0,22,0,104,48
12728,2,19,0,104,10
12727,28,7,1,104,8
12726,3,18,0,104,2
12725,7,13,0,104,17
12724,1,20,0,104,47
12723,0,24,0,104,46
12722,10,12,0,104,13
12721,0,23,0,104,45
12720,6,14,0,104,44
12719,3,17,0,104,43
12718,3,16,0,104,32
12717,19,10,0,104,21
12716,23,9,0,104,11
12715,24,8,0,104,14
12714,46,4,1,104,15
12713,71,3,0,104,18
12712,42,6,0,104,31
12711,12,11,0,104,23
12710,45,5,0,104,4
12709,98,2,1,104,22
12708,136,1,12,104,30
12756,0,23,0,105,35
12755,0,21,0,105,41
12754,6,15,0,105,42
12753,0,22,0,105,48
12752,2,19,0,105,10
12751,34,7,1,105,8
12750,3,18,0,105,2
12749,7,13,0,105,17
12748,1,20,0,105,47
12747,0,25,0,105,46
12746,11,12,0,105,13
12745,0,24,0,105,45
12744,6,14,0,105,44
12743,3,17,0,105,43
12742,3,16,0,105,32
12741,21,10,0,105,21
12740,26,8,0,105,11
12739,24,9,0,105,14
12738,46,5,1,105,15
12737,79,3,0,105,18
12736,46,6,0,105,31
12735,12,11,0,105,23
12734,50,4,0,105,4
12733,108,2,2,105,22
12732,136,1,12,105,30
12781,0,21,0,106,35
12780,0,22,0,106,41
12779,6,15,0,106,42
12778,0,23,0,106,48
12777,2,19,0,106,10
12776,37,7,1,106,8
12775,3,18,0,106,2
12774,7,13,0,106,17
12773,1,20,0,106,47
12772,0,25,0,106,46
12771,11,12,0,106,13
12770,0,24,0,106,45
12769,6,14,0,106,44
12768,3,17,0,106,43
12767,3,16,0,106,32
12766,22,10,0,106,21
12765,31,8,0,106,11
12764,24,9,0,106,14
12763,46,6,1,106,15
12762,85,3,0,106,18
12761,48,5,0,106,31
12760,20,11,0,106,23
12759,54,4,0,106,4
12758,108,2,2,106,22
12757,146,1,13,106,30
12806,0,21,0,107,35
12805,0,22,0,107,41
12804,6,15,0,107,42
12803,0,23,0,107,48
12802,2,19,0,107,10
12801,45,7,1,107,8
12800,3,18,0,107,2
12799,7,13,0,107,17
12798,1,20,0,107,47
12797,0,25,0,107,46
12796,12,12,0,107,13
12795,0,24,0,107,45
12794,6,14,0,107,44
12793,3,17,0,107,43
12792,3,16,0,107,32
12791,22,11,0,107,21
12790,34,8,0,107,11
12789,24,10,0,107,14
12788,46,6,1,107,15
12787,85,3,0,107,18
12786,58,5,1,107,31
12785,24,9,0,107,23
12784,59,4,0,107,4
12783,114,2,2,107,22
12782,148,1,13,107,30
12118,0,11,0,108,50
12117,0,10,0,108,18
12116,0,9,0,108,35
12115,1,8,0,108,23
12114,2,7,0,108,4
12113,3,6,0,108,49
12112,4,5,0,108,15
12111,5,4,0,108,30
12110,6,3,0,108,8
12109,8,2,0,108,31
12108,10,1,1,108,14
12133,0,15,0,109,43
12132,0,13,0,109,52
12131,1,11,0,109,2
12130,8,4,0,109,22
12129,0,14,0,109,50
12128,2,10,0,109,18
12127,0,12,0,109,35
12126,6,8,0,109,23
12125,8,5,0,109,4
12124,3,9,0,109,49
12123,8,7,0,109,15
12122,8,6,0,109,30
12121,16,1,1,109,8
12120,8,3,0,109,31
12119,10,2,1,109,14
12150,0,14,0,110,17
12149,10,4,1,110,21
12148,0,15,0,110,43
12147,0,16,0,110,52
12146,1,13,0,110,2
12145,8,7,0,110,22
12144,0,17,0,110,50
12143,2,12,0,110,18
12142,3,11,0,110,35
12141,8,9,0,110,23
12140,14,3,0,110,4
12139,7,10,0,110,49
12138,9,5,0,110,15
12137,8,8,0,110,30
12136,24,1,1,110,8
12135,8,6,0,110,31
12134,15,2,1,110,14
12169,0,19,0,111,42
12168,0,14,0,111,44
12167,0,15,0,111,17
12166,10,7,1,111,21
12165,0,16,0,111,43
12164,0,17,0,111,52
12163,1,13,0,111,2
12162,14,5,0,111,22
12161,0,18,0,111,50
12160,3,12,0,111,18
12159,3,11,0,111,35
12158,13,6,0,111,23
12157,17,4,0,111,4
12156,7,10,0,111,49
12155,9,9,0,111,15
12154,18,3,1,111,30
12153,32,1,1,111,8
12152,10,8,0,111,31
12151,19,2,1,111,14
12189,0,19,0,112,51
12188,0,20,0,112,42
12187,0,17,0,112,44
12186,2,14,0,112,17
12185,10,8,1,112,21
12184,3,12,0,112,43
12183,1,16,0,112,52
12182,1,15,0,112,2
12181,20,4,0,112,22
12180,0,18,0,112,50
12179,3,13,0,112,18
12178,3,11,0,112,35
12177,17,6,0,112,23
12176,25,3,0,112,4
12175,7,10,0,112,49
12174,9,9,0,112,15
12173,28,2,2,112,30
12172,32,1,1,112,8
12171,15,7,0,112,31
12170,19,5,1,112,14
12209,0,20,0,113,51
12208,0,17,0,113,42
12207,0,18,0,113,44
12206,4,12,0,113,17
12205,10,8,1,113,21
12204,3,14,0,113,43
12203,1,16,0,113,52
12202,1,15,0,113,2
12201,26,3,0,113,22
12200,0,19,0,113,50
12199,8,10,0,113,18
12198,3,13,0,113,35
12197,20,6,0,113,23
12196,25,4,0,113,4
12195,7,11,0,113,49
12194,10,9,0,113,15
12193,38,2,3,113,30
12192,40,1,1,113,8
12191,15,7,0,113,31
12190,23,5,1,113,14
12229,0,20,0,114,51
12228,0,18,0,114,42
12227,0,17,0,114,44
12226,4,12,0,114,17
12225,10,9,1,114,21
12224,3,13,0,114,43
12223,1,16,0,114,52
12222,1,15,0,114,2
12221,27,4,0,114,22
12220,0,19,0,114,50
12219,8,10,0,114,18
12218,3,14,0,114,35
12217,25,7,0,114,23
12216,29,3,0,114,4
12215,7,11,0,114,49
12214,13,8,0,114,15
12213,44,2,3,114,30
12212,48,1,1,114,8
12211,25,5,1,114,31
12210,25,6,1,114,14
12249,0,20,0,115,51
12248,0,18,0,115,42
12247,1,15,0,115,44
12246,6,12,0,115,17
12245,10,9,1,115,21
12244,3,13,0,115,43
12243,1,17,0,115,52
12242,1,16,0,115,2
12241,31,6,0,115,22
12240,0,19,0,115,50
12239,8,10,0,115,18
12238,3,14,0,115,35
12237,33,4,0,115,23
12236,34,3,0,115,4
12235,7,11,0,115,49
12234,13,8,0,115,15
12233,54,1,4,115,30
12232,51,2,1,115,8
12231,31,5,1,115,31
12230,25,7,1,115,14
12269,0,20,0,116,51
12268,0,18,0,116,42
12267,1,16,0,116,44
12266,9,11,0,116,17
12265,10,9,1,116,21
12264,3,13,0,116,43
12263,1,17,0,116,52
12262,2,15,0,116,2
12261,37,6,0,116,22
12260,0,19,0,116,50
12259,10,10,0,116,18
12258,3,14,0,116,35
12257,43,3,1,116,23
12256,39,5,0,116,4
12255,7,12,0,116,49
12254,13,8,0,116,15
12253,58,1,4,116,30
12252,51,2,1,116,8
12251,39,4,1,116,31
12250,25,7,1,116,14
12289,0,20,0,117,51
12288,0,18,0,117,42
12287,2,15,0,117,44
12286,12,9,0,117,17
12285,10,10,1,117,21
12284,3,14,0,117,43
12283,1,17,0,117,52
12282,2,16,0,117,2
12281,39,5,0,117,22
12280,0,19,0,117,50
12279,10,11,0,117,18
12278,3,13,0,117,35
12277,53,3,2,117,23
12276,39,6,0,117,4
12275,7,12,0,117,49
12274,13,8,0,117,15
12273,64,1,4,117,30
12272,56,2,1,117,8
12271,47,4,1,117,31
12270,29,7,1,117,14
12309,0,20,0,118,51
12308,0,18,0,118,42
12307,2,15,0,118,44
12306,12,9,0,118,17
12305,10,11,1,118,21
12304,5,13,0,118,43
12303,1,17,0,118,52
12302,2,16,0,118,2
12301,49,5,1,118,22
12300,0,19,0,118,50
12299,11,10,0,118,18
12298,3,14,0,118,35
12297,53,4,2,118,23
12296,39,6,0,118,4
12295,7,12,0,118,49
12294,16,8,0,118,15
12293,69,1,4,118,30
12292,62,2,1,118,8
12291,55,3,1,118,31
12290,33,7,1,118,14
12330,0,21,0,119,53
12329,0,20,0,119,51
12328,0,18,0,119,42
12327,6,14,0,119,44
12326,12,10,0,119,17
12325,10,11,1,119,21
12324,8,12,0,119,43
12323,1,17,0,119,52
12322,2,16,0,119,2
12321,49,5,1,119,22
12320,0,19,0,119,50
12319,12,9,0,119,18
12318,3,15,0,119,35
12317,53,4,2,119,23
12316,44,6,0,119,4
12315,7,13,0,119,49
12314,22,8,0,119,15
12313,71,1,4,119,30
12312,62,3,1,119,8
12311,65,2,2,119,31
12310,41,7,1,119,14
12351,0,21,0,120,53
12350,0,20,0,120,51
12349,0,18,0,120,42
12348,6,14,0,120,44
12347,15,9,0,120,17
12346,10,11,1,120,21
12345,8,12,0,120,43
12344,1,17,0,120,52
12343,2,16,0,120,2
12342,49,6,1,120,22
12341,0,19,0,120,50
12340,12,10,0,120,18
12339,3,15,0,120,35
12338,58,4,2,120,23
12337,54,5,1,120,4
12336,7,13,0,120,49
12335,24,8,0,120,15
12334,72,1,4,120,30
12333,70,3,1,120,8
12332,71,2,2,120,31
12331,45,7,1,120,14
12374,0,22,0,121,47
12373,4,16,0,121,48
12372,0,23,0,121,53
12371,0,21,0,121,51
12370,0,19,0,121,42
12369,6,14,0,121,44
12368,17,9,0,121,17
12367,10,11,1,121,21
12366,8,12,0,121,43
12365,1,18,0,121,52
12364,2,17,0,121,2
12363,55,5,1,121,22
12362,0,20,0,121,50
12361,12,10,0,121,18
12360,6,15,0,121,35
